ID;LAT;LNG;BANCO;RED;DOM_GEO;TERMINALES;BARRIO;RED_CODE;RETIROS;RECARGAS
620;-34.56465091557869;-58.438150838688365;BANCO SANTANDER RIO;BANELCO;1747 OLLEROS AV.;2;PALERMO;1;0;2000
621;-34.59778181376577;-58.37718148697736;HSBC ARGENTINA;BANELCO;720 PARAGUAY;2;RETIRO;1;0;2000
622;-34.59745676208145;-58.3778812783181;BANCO SANTANDER RIO;BANELCO;767 PARAGUAY;2;RETIRO;1;0;2000
623;-34.60605633397678;-58.388060117433554;HSBC ARGENTINA;BANELCO;242 PARANA;2;SAN NICOLAS;1;0;2000
624;-34.60450410690648;-58.38811947243732;BANCO ITAU;BANELCO;370 PARANA;1;SAN NICOLAS;1;0;1000
625;-34.60352519001405;-58.388138532471274;BANCO GALICIA;BANELCO;450 PARANA;1;SAN NICOLAS;1;0;1000
626;-34.601224904961384;-58.38784855139008;BANCO SANTANDER RIO;BANELCO;645 PARANA;2;SAN NICOLAS;1;0;2000
627;-34.600729913359345;-58.388310407195895;BANCO COMAFI;BANELCO;696 PARANA;1;SAN NICOLAS;1;0;1000
628;-34.60450410690648;-58.38811947243732;BANCO ITAU;BANELCO;370 PARANA;2;SAN NICOLAS;1;0;2000
629;-34.61688480065419;-58.3685481673279;CITIBANK;BANELCO;800 PASEO COLON AV.;2;SAN TELMO;1;0;2000
630;-34.60376067486041;-58.458366781604845;BANCO GALICIA;BANELCO;1842 PAYSANDU;1;PATERNAL;1;0;1000
631;-34.63457813499533;-58.38793803953893;BANCO SANTANDER RIO;BANELCO;74 PERDRIEL;2;BARRACAS;1;0;2000
632;-34.61146319273348;-58.36353662949292;ICBC;BANELCO;1186 DEALESSI, PIERINA;2;PUERTO MADERO;1;0;2000
633;-34.601560844962236;-58.364666226376464;BANCO SANTANDER RIO;BANELCO;360 DEALESSI, PIERINA;3;PUERTO MADERO;1;0;3000
634;-34.640123601370234;-58.52694146995323;BANCO PATAGONIA;BANELCO;7145 FALCON, RAMON L.,CNEL.;1;LINIERS;1;0;1000
636;-34.59492829282507;-58.373452135832935;BANCO SANTANDER RIO;BANELCO;1104 RECONQUISTA;2;RETIRO;1;0;2000
637;-34.60580252687172;-58.37208804482255;BBVA-BANCO FRANCES;BANELCO;175 RECONQUISTA;4;SAN NICOLAS;1;0;4000
638;-34.604004497754815;-58.3726279030986;BANCO SUPERVIELLE;BANELCO;330 RECONQUISTA;3;SAN NICOLAS;1;0;3000
639;-34.607441547131366;-58.37242543452153;BBVA-BANCO FRANCES;BANELCO;40 RECONQUISTA;3;SAN NICOLAS;1;0;3000
640;-34.59825212510772;-58.372609162800934;BANCO COMAFI;BANELCO;823 RECONQUISTA;1;RETIRO;1;0;1000
641;-34.5966096966296;-58.373276700488894;CITIBANK;BANELCO;966 RECONQUISTA;1;RETIRO;1;0;1000
642;-34.609942596020005;-58.399910293044314;BANCO SUPERVIELLE;BANELCO;2362 RIVADAVIA AV.;2;BALVANERA;1;0;2000
643;-34.59610254398155;-58.39170807900076;BANCO SANTANDER RIO;BANELCO;1081 RODRIGUEZ PEÑA;2;RECOLETA;1;0;2000
644;-34.636068536118344;-58.405898697040804;BBVA-BANCO FRANCES;BANELCO;3002 RONDEAU;1;PARQUE PATRICIOS;1;0;1000
645;-34.60432025905752;-58.38009174192228;HSBC ARGENTINA;BANELCO;943 SAENZ PEÑA, ROQUE, PRES. AV.;2;SAN NICOLAS;1;0;2000
646;-34.620689777997946;-58.439880506925164;BANCO SANTANDER RIO;BANELCO;804 ROSARIO;3;CABALLITO;1;0;3000
647;-34.59540674246989;-58.373456204332534;ICBC;BANELCO;1070 RECONQUISTA;2;RETIRO;1;0;2000
651;-34.61384038990882;-58.384394552636394;BANCO GALICIA;BANELCO;446 SANTIAGO DEL ESTERO;2;MONSERRAT;1;0;2000
653;-34.60411636221683;-58.37165549824352;BANCO ITAU;BANELCO;345 SARMIENTO;1;SAN NICOLAS;1;0;1000
654;-34.604127067309136;-58.37178748058172;BANCO MACRO;BANELCO;355 SARMIENTO;2;SAN NICOLAS;1;0;2000
659;-34.5955618706396;-58.431670882591916;BANCO GALICIA;BANELCO;945 SCALABRINI ORTIZ, RAUL AV.;2;VILLA CRESPO;1;0;2000
660;-34.639268458194394;-58.375108140233266;BANCO MACRO;BANELCO;1754 SUAREZ AV.;1;BARRACAS;1;0;1000
661;-34.562721689244626;-58.45265114964526;BANCO GALICIA;BANELCO;2162 SUCRE, ANTONIO JOSE DE, MCAL.;3;BELGRANO;1;0;3000
662;-34.59488799174919;-58.380172317804664;BANCO SANTANDER RIO;BANELCO;1134 SUIPACHA;1;RETIRO;1;0;1000
663;-34.593143698852714;-58.3802926018541;BANCO SUPERVIELLE;BANELCO;1280 SUIPACHA;2;RETIRO;1;0;2000
664;-34.57044970621864;-58.464148987065926;BANCO GALICIA;BANELCO;1801 SUPERI;2;BELGRANO;1;0;2000
665;-34.58318926461105;-58.3998637411336;BANCO SUPERVIELLE;BANELCO;2640 TAGLE;1;PALERMO;1;0;1000
666;-34.579145845991505;-58.479307162101314;BANCO COMAFI;BANELCO;4116 TRIUNVIRATO AV.;1;VILLA URQUIZA;1;0;1000
667;-34.605339368237374;-58.37246296551532;BANCO GALICIA;BANELCO;407 PERON, JUAN DOMINGO, TTE. GENERAL;7;SAN NICOLAS;1;0;7000
668;-34.60572051760265;-58.37271957863699;BANCO GALICIA;BANELCO;430 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;1;0;2000
669;-34.60579154743901;-58.373650298525334;BANCO PATAGONIA;BANELCO;500 PERON, JUAN DOMINGO, TTE. GENERAL;1;SAN NICOLAS;1;0;1000
670;-34.60588351082979;-58.3747696422318;BBVA-BANCO FRANCES;BANELCO;588 PERON, JUAN DOMINGO, TTE. GENERAL;3;SAN NICOLAS;1;0;3000
671;-34.60579154743901;-58.373650298525334;BANCO PATAGONIA;BANELCO;500 PERON, JUAN DOMINGO, TTE. GENERAL;1;SAN NICOLAS;1;0;1000
672;-34.60579154743901;-58.373650298525334;BANCO PATAGONIA;BANELCO;500 PERON, JUAN DOMINGO, TTE. GENERAL;3;SAN NICOLAS;1;0;3000
673;-34.60043145371069;-58.36950817792336;BBVA-BANCO FRANCES;BANELCO;101 TUCUMAN;1;SAN NICOLAS;1;0;1000
674;-34.600932508429054;-58.371361946579285;HSBC ARGENTINA;BANELCO;308 TUCUMAN;1;SAN NICOLAS;1;0;1000
675;-34.601291339289666;-58.37642106497764;HSBC ARGENTINA;BANELCO;680 TUCUMAN;3;SAN NICOLAS;1;0;3000
676;-34.60107900680573;-58.37909972621817;BANCO PATAGONIA;BANELCO;865 TUCUMAN;2;SAN NICOLAS;1;0;2000
677;-34.59662174257224;-58.38686459004621;BBVA-BANCO FRANCES;BANELCO;1031 URUGUAY;1;RETIRO;1;0;1000
678;-34.596113058657075;-58.386899861922366;HSBC ARGENTINA;BANELCO;1071 URUGUAY;4;RETIRO;1;0;4000
679;-34.595985886573075;-58.38690868082173;ICBC;BANELCO;1081 URUGUAY;2;RETIRO;1;0;2000
680;-34.595033816146945;-58.387018515163646;BANCO SUPERVIELLE;BANELCO;1163 URUGUAY;1;RETIRO;1;0;1000
681;-34.63977325014458;-58.41156992093402;BANCO PATAGONIA;BANELCO;3400 USPALLATA;1;PARQUE PATRICIOS;1;0;1000
683;-34.61393855064289;-58.3737540350018;BBVA-BANCO FRANCES;BANELCO;538 REPUBLICA BOLIVARIANA DE VENEZUELA;1;MONSERRAT;1;0;1000
684;-34.60044075925105;-58.38749312128687;ICBC;BANELCO;1453 VIAMONTE;5;SAN NICOLAS;1;0;5000
685;-34.60085991616525;-58.38878949474858;CITIBANK;BANELCO;1548 VIAMONTE;1;SAN NICOLAS;1;0;1000
686;-34.60087569876351;-58.38916227412585;HSBC ARGENTINA;BANELCO;1574 VIAMONTE;4;SAN NICOLAS;1;0;4000
687;-34.600619390520315;-58.38972202105369;BANCO ITAU;BANELCO;1601 VIAMONTE;3;SAN NICOLAS;1;0;3000
688;-34.600696013369756;-58.39256903821724;BBVA-BANCO FRANCES;BANELCO;1799 VIAMONTE;4;SAN NICOLAS;1;0;4000
689;-34.599656453271486;-58.374802693911015;HSBC ARGENTINA;BANELCO;555 VIAMONTE;1;SAN NICOLAS;1;0;1000
690;-34.60037170889127;-58.38085349279345;BANCO SANTANDER RIO;BANELCO;982 VIAMONTE;1;SAN NICOLAS;1;0;1000
692;-34.61263858568203;-58.38916628199138;BANCO DEL SOL;BANELCO;313 CEVALLOS, VIRREY;1;MONSERRAT;1;0;1000
693;-34.57877887256489;-58.47916512639963;BANCO PIANO S.A.;LINK;4127 TRIUNVIRATO AV.;2;VILLA URQUIZA;0;0;2000
694;-34.57752363058203;-58.49466560885237;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;5749 ROOSEVELT FRANKLIN D. AV.;2;VILLA URQUIZA;0;0;2000
695;-34.574597379521286;-58.48563359383974;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4635 TRIUNVIRATO AV.;2;VILLA URQUIZA;0;0;2000
696;-34.57538213903923;-58.48433035662015;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4501 TRIUNVIRATO AV.;2;VILLA URQUIZA;0;0;2000
697;-34.57359772966642;-58.487564809960865;BANCO DE LA NACION ARGENTINA;LINK;4802 TRIUNVIRATO AV.;2;VILLA URQUIZA;0;0;2000
698;-34.573578907216046;-58.49068871543904;CABAL COOP. LTDA.;LINK;2696 BUCARELLI;2;VILLA URQUIZA;0;0;2000
699;-34.57512912674996;-58.485490407767976;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4600 TRIUNVIRATO AV.;2;VILLA URQUIZA;0;0;2000
700;-34.65995818488925;-58.44197786429643;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;2862 LAFUENTE;2;VILLA SOLDATI;0;0;2000
701;-34.66199128127317;-58.44550694962893;CABAL COOP. LTDA.;LINK;3314 FERNANDEZ DE LA CRUZ, F., GRAL. AV.;2;VILLA SOLDATI;0;0;2000
702;-34.666037259693;-58.44015516209164;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;RABANAL, FRANCISCO, INTENDENTE AV. & PERGAMINO;2;VILLA SOLDATI;0;0;2000
703;-34.612370716948895;-58.48092003548353;BANCO DE LA NACION ARGENTINA;LINK;1914 NAZCA AV.;2;VILLA SANTA RITA;0;0;2000
704;-34.60938009338894;-58.48328881054763;CABAL COOP. LTDA.;LINK;2208 NAZCA AV.;2;VILLA SANTA RITA;0;0;2000
705;-34.59317906842943;-58.50599423597648;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;4307 LLAVALLOL;2;VILLA DEVOTO;0;0;2000
706;-34.585380371404696;-58.50108574351228;CABAL COOP. LTDA.;LINK;2793 MOSCONI GENERAL AV.;2;VILLA PUEYRREDON;0;0;2000
707;-34.575697042736806;-58.49990138686575;BANCO DE LA NACION ARGENTINA;LINK;5451 DE LOS CONSTITUYENTES AV.;2;VILLA URQUIZA;0;0;2000
708;-34.585836447776934;-58.4719047568267;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3062 COMBATIENTES DE MALVINAS AV.;2;PARQUE CHAS;0;0;2000
709;-34.57879344813304;-58.46930704491335;BANCO DE LA NACION ARGENTINA;LINK;1994 ALVAREZ THOMAS AV.;2;VILLA ORTUZAR;0;0;2000
710;-34.583721026969805;-58.466092735749186;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;801 TRONADOR;2;VILLA ORTUZAR;0;0;2000
711;-34.58126960333197;-58.474310206328774;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;TRIUNVIRATO AV. & DE LOS INCAS AV.;2;PARQUE CHAS;0;0;2000
712;-34.63858453345357;-58.50805763472956;BANCO DE LA NACION ARGENTINA;LINK;10249 RIVADAVIA AV.;2;VILLA LURO;0;0;2000
713;-34.678350050230875;-58.47420967953612;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4349 MURGUIONDO;2;VILLA LUGANO;0;0;2000
714;-34.684839483352306;-58.455182822682474;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5252 ROCA, CNEL. AV.;2;VILLA RIACHUELO;0;0;2000
715;-34.67646979840127;-58.475989828961545;BANCO DE LA NACION ARGENTINA;LINK;4130 MURGUIONDO;2;VILLA LUGANO;0;0;2000
716;-34.69629368538974;-58.468599617213094;BANCO DE LA NACION ARGENTINA;LINK;6787 ROCA, CNEL. AV.;2;VILLA RIACHUELO;0;0;2000
717;-34.65711309905672;-58.477641716312526;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4834 PERON, EVA AV.;2;PARQUE AVELLANEDA;0;0;2000
718;-34.68565114667052;-58.46268101702724;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5290 SOLDADO DE LA FRONTERA AV.;2;VILLA LUGANO;0;0;2000
719;-34.60234467822445;-58.46495689693523;CABAL COOP. LTDA.;LINK;2137 ALVAREZ, DONATO, TTE. GRAL. AV.;2;PATERNAL;0;0;2000
720;-34.59187829846957;-58.50992434112467;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;6827 SAN MARTIN AV.;2;VILLA DEVOTO;0;0;2000
721;-34.590267801306126;-58.516375908429;BANCO PIANO S.A.;LINK;7274 SAN MARTIN AV.;2;VILLA DEVOTO;0;0;2000
722;-34.61433625515973;-58.525875268956604;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5327 BEIRO, FRANCISCO AV.;2;VILLA REAL;0;0;2000
723;-34.599978416522916;-58.51105528483957;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3952 NUEVA YORK;2;VILLA DEVOTO;0;0;2000
724;-34.600475750325344;-58.50272459798108;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3560 BEIRO, FRANCISCO AV.;2;VILLA DEL PARQUE;0;0;2000
725;-34.60930239833278;-58.50772623114118;CABAL COOP. LTDA.;LINK;2963 SANABRIA;2;VILLA DEVOTO;0;0;2000
726;-34.59170623994966;-58.51141942843031;BANCO DE LA NACION ARGENTINA;LINK;3581 MOSCONI GENERAL AV.;2;VILLA DEVOTO;0;0;2000
727;-34.61045377036695;-58.51641797656563;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4750 VARELA, JOSE PEDRO;2;VILLA DEVOTO;0;0;2000
728;-34.60034787167176;-58.51165409401395;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;4020 NUEVA YORK;2;VILLA DEVOTO;0;0;2000
729;-34.6136562227389;-58.52420922130742;BANCO DE LA NACION ARGENTINA;LINK;5252 BEIRO, FRANCISCO AV.;2;VILLA DEVOTO;0;0;2000
730;-34.602348550392314;-58.49430020979719;BANCO DE LA NACION ARGENTINA;LINK;2971 CUENCA;2;VILLA DEL PARQUE;0;0;2000
731;-34.60412855469124;-58.49291522941239;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;2755 CUENCA;2;VILLA DEL PARQUE;0;0;2000
732;-34.603767374466926;-58.492940679507605;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;3174 NOGOYA;2;VILLA DEL PARQUE;0;0;2000
733;-34.60581666497972;-58.49189543845923;BANCO DE LA NACION ARGENTINA;LINK;3202 SASTRE, MARCOS;2;VILLA DEL PARQUE;0;0;2000
734;-34.60345366409945;-58.49240190070606;BANCO COLUMBIA S.A.;LINK;3132 NOGOYA;2;VILLA DEL PARQUE;0;0;2000
735;-34.60059572887824;-58.437191248717646;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5066 CORRIENTES AV.;2;VILLA CRESPO;0;0;2000
736;-34.59811846868763;-58.44043731477083;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;5399 CORRIENTES AV.;2;VILLA CRESPO;0;0;2000
737;-34.59791393793113;-58.44065327351824;BANCO DE LA NACION ARGENTINA;LINK;5401 CORRIENTES AV.;2;VILLA CRESPO;0;0;2000
738;-34.5981935198169;-58.454966064146426;BANCO DE LA NACION ARGENTINA;LINK;1354 WARNES AV.;2;VILLA CRESPO;0;0;2000
739;-34.595533678748986;-58.428377973355325;BANCO DE LA NACION ARGENTINA;LINK;4402 CORDOBA AV.;2;VILLA CRESPO;0;0;2000
740;-34.600239126313284;-58.45163314627316;CABAL COOP. LTDA.;LINK;1891 PUEYRREDON, HONORIO, DR. AV.;2;VILLA CRESPO;0;0;2000
741;-34.59952449660814;-58.43946322819357;METROPOLIS CIA FINANCIERA;LINK;5254 CORRIENTES AV.;2;VILLA CRESPO;0;0;2000
742;-34.59910957060355;-58.43932632408879;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;5273 CORRIENTES AV.;2;VILLA CRESPO;0;0;2000
743;-34.600413511473775;-58.43853829668153;CABAL COOP. LTDA.;LINK;440 DRAGO, LUIS MARIA;2;VILLA CRESPO;0;0;2000
744;-34.59942189428068;-58.43770160835843;BANCO PIANO S.A.;LINK;381 SCALABRINI ORTIZ, RAUL AV.;2;VILLA CRESPO;0;0;2000
745;-34.60039279166248;-58.440487208286925;CABAL COOP. LTDA.;LINK;544 CAMARGO;2;VILLA CRESPO;0;0;2000
747;-34.634795782720175;-58.486609665275274;BANCO DE LA NACION ARGENTINA;LINK;8699 RIVADAVIA AV.;2;VELEZ SARSFIELD;0;0;2000
748;-34.63368219575648;-58.520954188707705;BANCO DE LA NACION ARGENTINA;LINK;6383 ALVAREZ JONTE AV.;2;LINIERS;0;0;2000
749;-34.63425281984914;-58.482887716611046;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;8456 RIVADAVIA AV.;2;VELEZ SARSFIELD;0;0;2000
750;-34.60586939487533;-58.374585678755096;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;566 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
751;-34.60070027788332;-58.37797287784059;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;645 ESMERALDA;2;SAN NICOLAS;0;0;2000
752;-34.60328627646774;-58.38503559291368;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;459 TALCAHUANO;2;SAN NICOLAS;0;0;2000
753;-34.60908923476438;-58.38194046855264;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;DE MAYO AV. & LIMA;2;MONSERRAT;0;0;2000
754;-34.60176243430037;-58.382545052887885;BANCO DE LA NACION ARGENTINA;LINK;572 CERRITO;2;SAN NICOLAS;0;0;2000
755;-34.60756270401639;-58.37665348567232;BANCO DE LA PROVINCIA DEL NEUQUEN;LINK;50 MAIPU;2;SAN NICOLAS;0;0;2000
756;-34.60410243644818;-58.372185337211384;BANCO DE LA PAMPA;LINK;319 RECONQUISTA;2;SAN NICOLAS;0;0;2000
759;-34.6064607998546;-58.37054817314984;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;201 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
760;-34.60731596140185;-58.37666916300768;CABAL COOP. LTDA.;LINK;72 MAIPU;2;SAN NICOLAS;0;0;2000
761;-34.604365673665036;-58.38895508396449;CABAL COOP. LTDA.;LINK;1574 CORRIENTES AV.;2;SAN NICOLAS;0;0;2000
762;-34.60229307407003;-58.37272605820752;CABAL COOP. LTDA.;LINK;480 RECONQUISTA;2;SAN NICOLAS;0;0;2000
763;-34.60032853923095;-58.380102137287906;CABAL COOP. LTDA.;LINK;930 VIAMONTE;2;SAN NICOLAS;0;0;2000
764;-34.606545479626206;-58.37306315676961;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;457 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
765;-34.608284042720975;-58.38048683258725;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;999 RIVADAVIA AV.;2;SAN NICOLAS;0;0;2000
766;-34.60563633082217;-58.3715931860984;BANCO COLUMBIA S.A.;LINK;350 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
767;-34.604775883963114;-58.37258278150081;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;266 RECONQUISTA;2;SAN NICOLAS;0;0;2000
768;-34.607059781461466;-58.37635874177486;BANCO DE SAN JUAN S.A.;LINK;99 MAIPU;2;SAN NICOLAS;0;0;2000
769;-34.60259071284886;-58.372709610629876;CABAL COOP. LTDA.;LINK;452 RECONQUISTA;2;SAN NICOLAS;0;0;2000
770;-34.60419722210965;-58.38681047184545;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1418 CORRIENTES AV.;2;SAN NICOLAS;0;0;2000
772;-34.60667951198896;-58.37387207603654;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;108 SAN MARTIN;2;SAN NICOLAS;0;0;2000
773;-34.60677058615717;-58.3712075144825;BANCO DE LA NACION ARGENTINA;LINK;326 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
774;-34.60546631303249;-58.37409680952025;BANCO HIPOTECARIO S.A.;LINK;525 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
775;-34.60009475307768;-58.38833704767487;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;744 PARANA;2;SAN NICOLAS;0;0;2000
776;-34.604533579215015;-58.3753812097271;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;302 FLORIDA;2;SAN NICOLAS;0;0;2000
777;-34.605490849031284;-58.38064885472296;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;251 PELLEGRINI, CARLOS;2;SAN NICOLAS;0;0;2000
778;-34.60562353830371;-58.37143282743822;NUEVO BANCO DE SANTA FE S.A.;LINK;338 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
779;-34.60736888505679;-58.38054847692685;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;91 PELLEGRINI, CARLOS;2;SAN NICOLAS;0;0;2000
780;-34.604529037452735;-58.374000719296156;NUEVO BCO. INDUSTRIAL DE AZUL S.A.;LINK;298 SAN MARTIN;2;SAN NICOLAS;0;0;2000
781;-34.6038266653833;-58.38919413167723;CABAL COOP. LTDA.;LINK;431 MONTEVIDEO;2;SAN NICOLAS;0;0;2000
782;-34.60632956054395;-58.37345565359353;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;137 SAN MARTIN;2;SAN NICOLAS;0;0;2000
783;-34.602918236919955;-58.37172907029275;BANCO DE LA NACION ARGENTINA;LINK;345 CORRIENTES AV.;2;SAN NICOLAS;0;0;2000
784;-34.600553548198185;-58.37841237483444;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;660 ESMERALDA;2;SAN NICOLAS;0;0;2000
785;-34.60642199544841;-58.371381462453336;BANCO DE LA PROVINCIA DE CORDOBA S.A.;LINK;335 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
786;-34.6019169850679;-58.380850892902735;BANCO DE LA NACION ARGENTINA;LINK;551 PELLEGRINI, CARLOS;2;SAN NICOLAS;0;0;2000
787;-34.60449324363625;-58.370776537821705;BANCO DE SANTA CRUZ S.A.;LINK;279 25 DE MAYO;2;SAN NICOLAS;0;0;2000
788;-34.606677686506764;-58.391941680328785;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;201 CALLAO AV.;2;SAN NICOLAS;0;0;2000
789;-34.605411542400326;-58.373425476801714;CABAL COOP. LTDA.;LINK;479 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
790;-34.61021302683714;-58.37547113919047;CABAL COOP. LTDA.;LINK;637 ALSINA, ADOLFO;2;MONSERRAT;0;0;2000
791;-34.60786655280557;-58.391854157964914;BANCO DE LA NACION ARGENTINA;LINK;101 CALLAO AV.;2;SAN NICOLAS;0;0;2000
792;-34.606069216976266;-58.372069552415816;BANCO HIPOTECARIO S.A.;LINK;151 RECONQUISTA;2;SAN NICOLAS;0;0;2000
793;-34.59875532365594;-58.379537671636136;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;815 SUIPACHA;2;RETIRO;0;0;2000
794;-34.60386238044061;-58.38715406034255;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1441 CORRIENTES AV.;2;SAN NICOLAS;0;0;2000
795;-34.605687430780385;-58.377178576485285;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;739 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
797;-34.598601823609215;-58.376474628889014;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;675 CORDOBA AV.;2;RETIRO;0;0;2000
798;-34.60587798065638;-58.37520951914555;BANCO MERIDIAN S.A.;LINK;200 FLORIDA;2;SAN NICOLAS;0;0;2000
799;-34.60643030482266;-58.37148779543586;BANCO DE LA NACION ARGENTINA;LINK;343 MITRE, BARTOLOME;2;SAN NICOLAS;0;0;2000
800;-34.60891892315072;-58.389293917846786;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1601 RIVADAVIA AV.;2;SAN NICOLAS;0;0;2000
801;-34.600425139860526;-58.37948480224055;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;900 VIAMONTE;2;SAN NICOLAS;0;0;2000
802;-34.6043587825236;-58.371222788616755;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;294 25 DE MAYO;2;SAN NICOLAS;0;0;2000
803;-34.599165624597966;-58.380095406563605;BANCO DE LA PROVINCIA DE BUENOS AIRES;LINK;924 CORDOBA AV.;2;SAN NICOLAS;0;0;2000
805;-34.604626166802774;-58.370767172038875;BANCO DEL CHUBUT S.A.;LINK;267 25 DE MAYO;2;SAN NICOLAS;0;0;2000
806;-34.602692307470996;-58.38519780975264;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;TALCAHUANO & LAVALLE;2;SAN NICOLAS;0;0;2000
807;-34.60993578601304;-58.37157079191233;BANCO DE LA NACION ARGENTINA;LINK;365 ALSINA, ADOLFO;2;MONSERRAT;0;0;2000
808;-34.59919831647933;-58.38858567124566;CABAL COOP. LTDA.;LINK;1527 CORDOBA AV.;2;RECOLETA;0;0;2000
811;-34.60207362832538;-58.38487028826964;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;555 TALCAHUANO;2;SAN NICOLAS;0;0;2000
812;-34.60860388334873;-58.374930443394284;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;DE MAYO AV. & PERU;2;MONSERRAT;0;0;2000
813;-34.602479572197645;-58.37135558439012;BANCO DE FORMOSA S.A.;LINK;454 25 DE MAYO;2;SAN NICOLAS;0;0;2000
815;-34.605377462051976;-58.37297232911725;NUEVO BANCO DE ENTRE RIOS S.A.;LINK;445 PERON, JUAN DOMINGO, TTE. GENERAL;2;SAN NICOLAS;0;0;2000
816;-34.60020535772046;-58.383277668839185;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;1155 VIAMONTE;2;SAN NICOLAS;0;0;2000
817;-34.62335729027502;-58.39167868242299;CABAL COOP. LTDA.;LINK;1245 ENTRE RIOS AV.;2;SAN CRISTOBAL;0;0;2000
818;-34.62397612302524;-58.40523927325898;BANCO DE LA NACION ARGENTINA;LINK;2867 SAN JUAN AV.;2;SAN CRISTOBAL;0;0;2000
819;-34.624260248084944;-58.40458545372315;BANCO DE LA CIUDAD DE BUENOS AIRES;LINK;2850 SAN JUAN AV.;2;SAN CRISTOBAL;0;0;2000
820;-34.608949004315235;-58.393178544912985;BANCO DE LA NACION ARGENTINA;LINK;25 RIOBAMBA;2;BALVANERA;0;0;2000
821;-34.60091788835505;-58.376205182002295;CABAL COOP. LTDA.;LINK;661 TUCUMAN;2;SAN NICOLAS;0;0;2000
822;-34.623235535180235;-58.39124766942269;BANCO PIANO S.A.;LINK;1238 ENTRE RIOS AV.;2;CONSTITUCION;0;0;2000
